product_id,sell_id,buyer_id,purchase_date,amount,payment_method
641,641,642,1/17/2024,2787.81,cash
642,642,643,7/17/2024,3502.31,credit_card
643,643,644,7/22/2025,643.07,paypal
644,644,645,9/30/2022,1583.1,cash
645,645,646,12/5/2024,990.88,paypal
646,646,647,9/5/2022,4187.23,credit_card
647,647,648,3/31/2024,1775.42,credit_card
648,648,649,7/9/2025,1397.84,paypal
649,649,650,8/16/2022,304.75,paypal
650,650,651,10/7/2023,35.86,cash
651,651,652,9/3/2022,3880.73,paypal
652,652,653,3/20/2022,2131.31,cash
653,653,654,6/18/2022,426.5,cash
654,654,655,1/24/2025,3708.56,cash
655,655,656,8/31/2020,2710.28,cash
656,656,657,9/14/2022,582.71,credit_card
657,657,658,9/26/2021,1209.29,paypal
658,658,659,4/27/2024,730.54,credit_card
659,659,660,3/21/2021,4743.24,credit_card
660,660,661,3/30/2024,693.75,credit_card
661,661,662,1/22/2021,4041.74,paypal
662,662,663,7/2/2022,913.59,credit_card
663,663,664,7/29/2022,3086.06,cash
664,664,665,5/6/2020,2181.58,cash
665,665,666,2/24/2021,3597.54,paypal
666,666,667,9/27/2023,720.52,cash
667,667,668,1/18/2024,2262.69,credit_card
668,668,669,6/29/2024,2559.72,credit_card
669,669,670,10/2/2022,4471.71,credit_card
670,670,671,3/22/2023,2838.15,cash
671,671,672,12/26/2024,398.34,cash
672,672,673,12/26/2024,2053.92,credit_card
673,673,674,7/2/2021,4565.0,paypal
674,674,675,12/4/2023,3410.25,paypal
675,675,676,3/17/2024,1173.55,credit_card
676,676,677,4/10/2020,1155.92,credit_card
677,677,678,8/13/2020,1580.92,paypal
678,678,679,9/24/2023,4304.98,credit_card
679,679,680,12/4/2020,2289.86,cash
680,680,681,6/23/2024,1055.65,cash
681,681,682,11/11/2025,2615.8,credit_card
682,682,683,7/20/2024,2105.15,credit_card
683,683,684,9/21/2022,3050.22,cash
684,684,685,3/25/2025,3302.13,cash
685,685,686,10/21/2025,362.44,paypal
686,686,687,6/5/2024,3386.93,paypal
687,687,688,5/6/2021,3636.68,cash
688,688,689,2/5/2024,2238.07,credit_card
689,689,690,11/8/2021,2292.42,cash
690,690,691,8/4/2020,2058.75,paypal
691,691,692,11/15/2023,3239.53,credit_card
692,692,693,12/15/2021,4442.92,paypal
693,693,694,2/27/2020,1483.48,cash
694,694,695,6/26/2023,3423.14,paypal
695,695,696,7/4/2020,4067.48,credit_card
696,696,697,12/3/2021,51.82,cash
697,697,698,8/9/2021,1856.15,credit_card
698,698,699,2/9/2025,4003.49,cash
699,699,700,11/16/2023,4551.42,cash
700,700,701,8/18/2024,2408.66,cash
701,701,702,3/5/2020,238.09,cash
702,702,703,6/9/2023,703.39,credit_card
703,703,704,6/22/2023,4560.32,paypal
704,704,705,4/18/2021,4707.62,credit_card
705,705,706,5/25/2024,2520.08,credit_card
706,706,707,12/4/2021,3128.76,cash
707,707,708,11/12/2022,536.12,credit_card
708,708,709,3/6/2021,3341.42,credit_card
709,709,710,8/2/2021,4003.23,cash
710,710,711,3/4/2020,4758.55,cash
711,711,712,5/8/2022,3236.69,paypal
712,712,713,11/26/2023,3241.77,cash
713,713,714,7/23/2022,1099.3,credit_card
714,714,715,6/29/2020,1572.37,cash
715,715,716,4/15/2022,3182.21,cash
716,716,717,5/12/2020,2501.44,credit_card
717,717,718,10/18/2024,4010.74,cash
718,718,719,10/18/2023,3176.91,cash
719,719,720,4/12/2021,728.8,paypal
720,720,721,8/18/2023,4858.62,credit_card
721,721,722,12/23/2023,2914.03,paypal
722,722,723,8/21/2020,206.23,credit_card
723,723,724,10/24/2023,3572.57,paypal
724,724,725,7/7/2021,512.59,credit_card
725,725,726,2/15/2020,2178.91,paypal
726,726,727,12/8/2022,460.65,cash
727,727,728,1/28/2022,3273.2,credit_card
728,728,729,3/20/2024,2605.29,cash
729,729,730,2/2/2020,4868.22,cash
730,730,731,3/22/2024,4655.52,credit_card
731,731,732,1/9/2025,2253.04,credit_card
732,732,733,4/3/2022,3894.14,credit_card
733,733,734,10/27/2025,4558.28,credit_card
734,734,735,4/3/2022,4334.7,paypal
735,735,736,5/25/2025,3526.0,paypal
736,736,737,3/20/2020,4210.11,paypal
737,737,738,7/18/2022,688.17,cash
738,738,739,3/4/2025,2559.62,paypal
739,739,740,8/31/2020,1113.03,cash
740,740,741,1/26/2024,2325.37,credit_card
741,741,742,4/24/2022,3833.96,credit_card
742,742,743,5/26/2020,2740.61,cash
743,743,744,3/28/2020,3728.84,paypal
744,744,745,8/7/2022,2261.39,paypal
745,745,746,4/9/2022,1114.94,paypal
746,746,747,3/20/2024,744.11,paypal
747,747,748,4/22/2024,1470.49,paypal
748,748,749,10/12/2024,2356.85,credit_card
749,749,750,7/5/2025,2447.39,cash
750,750,751,7/19/2024,3909.38,paypal
751,751,752,5/29/2024,1983.98,credit_card
752,752,753,8/25/2022,3263.4,credit_card
753,753,754,7/1/2023,4672.07,credit_card
754,754,755,12/31/2022,4225.73,paypal
755,755,756,8/28/2021,4346.13,credit_card
756,756,757,8/14/2024,1855.9,paypal
757,757,758,11/18/2021,768.74,cash
758,758,759,7/13/2021,2567.55,credit_card
759,759,760,7/22/2023,1830.56,credit_card
760,760,761,12/18/2022,2324.53,cash
761,761,762,5/26/2023,2080.93,paypal
762,762,763,10/31/2022,1985.49,paypal
763,763,764,4/10/2020,91.36,paypal
764,764,765,6/29/2025,622.2,cash
765,765,766,4/26/2024,4839.01,credit_card
766,766,767,6/20/2022,2388.98,credit_card
767,767,768,4/11/2020,3511.3,paypal
768,768,769,7/23/2022,1089.66,paypal
769,769,770,5/8/2022,3450.73,credit_card
770,770,771,2/22/2024,1098.35,cash
771,771,772,1/15/2023,749.71,cash
772,772,773,11/7/2023,4886.01,cash
773,773,774,12/1/2020,2141.56,paypal
774,774,775,1/28/2023,856.28,credit_card
775,775,776,5/8/2025,4236.06,credit_card
776,776,777,12/12/2024,1449.02,credit_card
777,777,778,9/24/2023,3756.0,paypal
778,778,779,7/15/2023,2040.88,paypal
779,779,780,2/19/2023,4472.73,paypal
780,780,781,2/1/2022,2725.02,cash
781,781,782,12/10/2023,2875.19,paypal
782,782,783,11/25/2020,2678.53,paypal
783,783,784,6/15/2021,1625.88,cash
784,784,785,10/7/2023,414.39,cash
785,785,786,7/23/2025,2047.13,cash
786,786,787,5/6/2025,547.57,paypal
787,787,788,1/30/2024,3658.01,credit_card
788,788,789,11/14/2023,445.66,paypal
789,789,790,1/2/2024,1441.93,cash
790,790,791,9/6/2020,4930.45,cash
791,791,792,8/10/2024,3934.39,paypal
792,792,793,4/15/2023,3850.79,credit_card
793,793,794,6/13/2022,3092.77,paypal
794,794,795,10/23/2023,1268.99,paypal
795,795,796,4/10/2023,1544.72,credit_card
796,796,797,4/5/2024,2664.5,paypal
797,797,798,8/24/2022,3229.8,paypal
798,798,799,11/28/2021,860.05,paypal
799,799,800,4/25/2025,1831.01,cash
800,800,801,11/17/2024,1139.25,credit_card
801,801,802,6/9/2024,1532.46,cash
802,802,803,3/18/2024,2849.48,cash
803,803,804,3/4/2024,21.38,credit_card
804,804,805,10/6/2025,2845.84,cash
805,805,806,6/4/2024,2758.97,cash
806,806,807,6/22/2025,2832.95,cash
807,807,808,6/7/2021,1652.5,paypal
808,808,809,8/23/2022,662.95,cash
809,809,810,8/11/2021,439.3,credit_card
810,810,811,12/12/2023,4381.81,paypal
811,811,812,2/9/2025,3402.23,cash
812,812,813,11/22/2025,196.45,cash
813,813,814,5/20/2021,228.44,cash
814,814,815,6/21/2022,852.21,credit_card
815,815,816,5/29/2020,3350.92,credit_card
816,816,817,8/28/2023,2058.45,credit_card
817,817,818,6/26/2024,4471.47,credit_card
818,818,819,11/9/2022,4729.39,paypal
819,819,820,9/1/2025,4876.82,credit_card
820,820,821,4/12/2024,155.04,paypal
821,821,822,2/11/2025,214.01,paypal
822,822,823,2/5/2021,3422.47,paypal
823,823,824,9/4/2021,2899.91,credit_card
824,824,825,7/16/2024,3115.62,cash
825,825,826,5/26/2024,2979.63,cash
826,826,827,2/12/2021,3694.33,cash
827,827,828,2/28/2023,1977.14,cash
828,828,829,4/15/2025,3824.29,cash
829,829,830,6/14/2021,1439.01,cash
830,830,831,1/23/2025,4172.46,credit_card
831,831,832,6/24/2022,2169.1,credit_card
832,832,833,6/3/2020,2116.32,cash
833,833,834,8/16/2020,3621.28,paypal
834,834,835,8/28/2024,1162.25,cash
835,835,836,8/17/2022,941.49,cash
836,836,837,3/20/2020,267.44,cash
837,837,838,2/24/2023,1311.56,paypal
838,838,839,7/22/2021,3696.58,credit_card
839,839,840,9/1/2022,1087.25,paypal
840,840,841,9/12/2020,983.42,paypal
841,841,842,2/12/2024,1965.32,credit_card
842,842,843,12/6/2025,2520.19,paypal
843,843,844,1/11/2025,855.89,paypal
844,844,845,9/1/2025,17.32,credit_card
845,845,846,10/8/2025,4603.82,credit_card
846,846,847,5/28/2020,4581.82,paypal
847,847,848,4/26/2023,3429.54,credit_card
848,848,849,12/8/2020,860.02,credit_card
849,849,850,7/25/2022,1738.9,cash
850,850,851,12/2/2020,591.5,paypal
851,851,852,9/7/2023,2993.81,cash
852,852,853,11/2/2021,3089.69,credit_card
853,853,854,5/4/2020,445.91,credit_card
854,854,855,3/13/2022,4782.76,cash
855,855,856,9/7/2020,1484.76,cash
856,856,857,6/4/2025,4118.78,credit_card
857,857,858,7/15/2024,973.3,cash
858,858,859,1/29/2021,1706.05,cash
859,859,860,5/14/2024,1481.96,paypal
860,860,861,12/13/2022,4590.54,cash
861,861,862,10/22/2025,919.53,credit_card
862,862,863,4/6/2020,1323.47,paypal
863,863,864,1/10/2025,3739.1,credit_card
864,864,865,11/29/2024,224.64,cash
865,865,866,4/12/2022,215.57,paypal
866,866,867,11/7/2022,3510.24,paypal
867,867,868,3/29/2023,2220.44,paypal
868,868,869,7/29/2024,569.83,cash
869,869,870,6/17/2024,4657.89,credit_card
870,870,871,5/13/2025,4112.84,cash
871,871,872,2/25/2023,1238.54,paypal
872,872,873,12/23/2023,4029.8,credit_card
873,873,874,9/21/2021,2665.51,cash
874,874,875,2/19/2021,1458.35,credit_card
875,875,876,8/20/2022,4031.32,paypal
876,876,877,6/20/2023,3535.53,cash
877,877,878,2/6/2023,3705.41,credit_card
878,878,879,7/12/2020,1040.8,cash
879,879,880,8/25/2020,675.0,cash
880,880,881,11/5/2023,2310.6,credit_card
881,881,882,8/28/2025,4784.92,paypal
882,882,883,3/7/2020,1813.58,cash
883,883,884,9/11/2025,3253.15,credit_card
884,884,885,11/6/2023,759.54,cash
885,885,886,8/28/2020,1046.7,credit_card
886,886,887,12/9/2022,115.51,cash
887,887,888,5/11/2022,2248.12,cash
888,888,889,9/12/2023,4113.47,credit_card
889,889,890,4/6/2022,1724.22,paypal
890,890,891,12/3/2025,4858.54,credit_card
891,891,892,4/6/2024,554.24,cash
892,892,893,4/15/2020,3558.07,paypal
893,893,894,10/12/2025,2182.19,credit_card
894,894,895,10/18/2020,1274.53,credit_card
895,895,896,6/17/2022,1636.73,cash
896,896,897,2/28/2025,2066.95,credit_card
897,897,898,12/7/2022,3636.38,credit_card
898,898,899,6/26/2025,2531.14,paypal
899,899,900,10/27/2021,4709.45,credit_card
900,900,901,12/7/2024,698.16,cash
901,901,902,2/20/2022,766.9,cash
902,902,903,11/2/2020,4824.14,paypal
903,903,904,1/3/2025,1218.42,credit_card
904,904,905,4/23/2023,4778.84,cash
905,905,906,7/23/2020,4521.82,paypal
906,906,907,9/28/2025,2502.56,paypal
907,907,908,6/4/2023,2726.31,cash
908,908,909,5/30/2020,4128.82,cash
909,909,910,4/9/2025,1162.0,credit_card
910,910,911,3/21/2024,4379.41,paypal
911,911,912,7/14/2023,4990.83,credit_card
912,912,913,10/31/2024,3334.31,paypal
913,913,914,4/20/2021,136.34,cash
914,914,915,3/15/2021,1150.87,cash
915,915,916,2/13/2021,750.53,cash
916,916,917,6/17/2021,111.15,credit_card
917,917,918,7/10/2025,2682.16,cash
918,918,919,8/12/2024,1493.2,paypal
919,919,920,6/28/2021,21.22,credit_card
920,920,921,11/26/2022,4695.88,cash
921,921,922,1/7/2025,1840.57,paypal
922,922,923,5/22/2024,3773.42,credit_card
923,923,924,11/10/2025,4579.74,credit_card
924,924,925,9/18/2024,3240.59,cash
925,925,926,1/31/2023,2077.88,paypal
926,926,927,8/22/2020,1584.03,paypal
927,927,928,6/9/2020,664.47,cash
928,928,929,5/19/2024,3671.11,cash
929,929,930,4/24/2024,3786.58,credit_card
930,930,931,3/21/2021,4327.58,credit_card
931,931,932,10/6/2022,1411.29,credit_card
932,932,933,8/10/2023,3101.45,credit_card
933,933,934,3/22/2022,3741.67,credit_card
934,934,935,5/14/2024,273.39,cash
935,935,936,8/5/2021,2426.74,paypal
936,936,937,8/22/2022,3363.83,cash
937,937,938,10/6/2022,4903.41,paypal
938,938,939,12/13/2020,379.14,paypal
939,939,940,8/22/2023,3770.79,credit_card
940,940,941,1/5/2024,2693.4,cash
941,941,942,6/22/2022,1454.99,paypal
942,942,943,9/23/2021,3631.31,paypal
943,943,944,10/18/2024,2387.04,credit_card
944,944,945,9/4/2021,1503.48,cash
945,945,946,1/1/2020,4102.64,paypal
946,946,947,3/11/2020,632.6,credit_card
947,947,948,3/1/2021,2321.92,paypal
948,948,949,9/9/2025,2569.98,credit_card
949,949,950,3/18/2024,2087.64,paypal
950,950,951,12/4/2025,4982.64,credit_card
951,951,952,8/2/2025,4839.95,credit_card
952,952,953,1/7/2025,1424.08,cash
953,953,954,10/21/2023,1172.02,paypal
954,954,955,1/21/2024,2572.82,paypal
955,955,956,10/26/2021,4576.93,cash
956,956,957,2/19/2024,156.25,credit_card
957,957,958,2/2/2025,2162.28,credit_card
958,958,959,11/2/2020,689.53,paypal
959,959,960,1/17/2020,2728.46,paypal
960,960,961,11/10/2023,139.02,cash
961,961,962,12/6/2024,1913.86,credit_card
962,962,963,11/21/2024,2938.07,paypal
963,963,964,1/16/2020,2380.92,credit_card
964,964,965,2/15/2023,3653.86,cash
965,965,966,4/4/2023,796.33,cash
966,966,967,10/4/2024,4322.73,paypal
967,967,968,7/4/2021,2084.0,paypal
968,968,969,9/13/2024,1609.34,paypal
969,969,970,7/7/2023,741.32,credit_card
970,970,971,8/15/2021,667.09,credit_card
971,971,972,12/22/2020,2786.95,cash
972,972,973,1/16/2022,4016.84,paypal
973,973,974,4/28/2022,3091.09,credit_card
974,974,975,8/7/2021,3446.68,cash
975,975,976,4/4/2021,2664.64,credit_card
976,976,977,1/7/2025,178.7,cash
977,977,978,7/15/2022,4120.02,credit_card
978,978,979,6/27/2021,2278.02,paypal
979,979,980,11/9/2025,2257.4,paypal
980,980,981,1/23/2023,1586.68,cash
981,981,982,8/13/2022,2912.63,credit_card
982,982,983,11/12/2021,4960.67,credit_card
983,983,984,10/3/2025,4347.41,cash
984,984,985,6/10/2025,4719.94,cash
985,985,986,9/17/2023,1299.4,credit_card
986,986,987,1/30/2023,4835.02,credit_card
987,987,988,12/15/2025,1362.74,cash
988,988,989,2/12/2025,1417.06,paypal
989,989,990,6/2/2023,2861.33,cash
990,990,991,1/23/2024,3896.86,cash
991,991,992,8/1/2023,1280.37,cash
992,992,993,5/11/2022,3515.52,credit_card
993,993,994,5/2/2024,1396.91,paypal
994,994,995,7/19/2023,1703.57,credit_card
995,995,996,6/6/2020,762.6,paypal
996,996,997,9/6/2022,4715.11,paypal
997,997,998,9/10/2020,594.17,paypal
998,998,999,6/27/2023,1578.59,paypal
999,999,1000,2/10/2024,2174.77,cash
1000,1000,1,9/15/2020,1985.99,paypal
