product_id,sell_id,buyer_id,purchase_date,amount,payment_method
640,640,641,4/26/2025,3010.9,cash
641,641,642,11/13/2021,2941.66,cash
642,642,643,10/17/2025,4997.83,paypal
643,643,644,11/13/2025,772.87,cash
644,644,645,9/27/2021,3025.26,paypal
645,645,646,4/17/2024,1541.36,cash
646,646,647,10/26/2021,1368.49,paypal
647,647,648,4/26/2021,4541.48,cash
648,648,649,4/4/2023,1615.27,cash
649,649,650,12/2/2022,2196.56,credit_card
650,650,651,12/15/2020,3907.55,paypal
651,651,652,12/16/2022,1144.01,paypal
652,652,653,9/28/2020,3031.87,cash
653,653,654,11/16/2022,840.62,credit_card
654,654,655,10/28/2025,4441.62,paypal
655,655,656,8/28/2022,616.47,credit_card
656,656,657,1/9/2025,1973.58,paypal
657,657,658,12/13/2023,3773.3,paypal
658,658,659,4/4/2020,2111.13,paypal
659,659,660,1/9/2023,557.74,paypal
660,660,661,2/26/2022,3159.85,paypal
661,661,662,8/1/2021,2631.91,cash
662,662,663,8/19/2022,2406.77,cash
663,663,664,6/4/2020,1141.8,credit_card
664,664,665,1/5/2025,4049.93,credit_card
665,665,666,2/3/2022,3537.57,paypal
666,666,667,5/19/2025,2736.65,paypal
667,667,668,6/29/2023,164.63,cash
668,668,669,12/21/2024,1945.38,cash
669,669,670,11/23/2022,1238.81,credit_card
670,670,671,8/27/2024,1202.55,cash
671,671,672,12/29/2023,3105.8,cash
672,672,673,11/26/2025,2681.37,credit_card
673,673,674,5/13/2024,763.45,credit_card
674,674,675,1/21/2020,626.5,cash
675,675,676,5/3/2020,3870.87,cash
676,676,677,7/24/2022,2514.97,cash
677,677,678,4/23/2022,2447.98,cash
678,678,679,1/6/2022,588.63,cash
679,679,680,12/30/2020,977.25,paypal
680,680,681,6/23/2023,2249.25,credit_card
681,681,682,12/20/2025,2712.03,cash
682,682,683,9/15/2025,1605.1,paypal
683,683,684,9/24/2022,1251.81,cash
684,684,685,5/28/2023,1619.08,credit_card
685,685,686,7/14/2022,1033.96,credit_card
686,686,687,10/10/2025,1925.92,credit_card
687,687,688,12/20/2020,442.23,paypal
688,688,689,10/31/2023,2037.62,paypal
689,689,690,1/30/2025,3977.81,credit_card
690,690,691,9/1/2023,4744.93,paypal
691,691,692,12/8/2023,1969.84,cash
692,692,693,11/12/2025,747.54,paypal
693,693,694,11/8/2022,1059.7,paypal
694,694,695,1/14/2021,1399.55,cash
695,695,696,9/2/2024,2961.15,credit_card
696,696,697,12/6/2021,768.19,cash
697,697,698,10/2/2022,8.3,cash
698,698,699,5/11/2023,1364.37,cash
699,699,700,11/25/2024,2433.61,paypal
700,700,701,11/4/2020,734.85,paypal
701,701,702,11/9/2021,1394.37,paypal
702,702,703,5/14/2025,3035.96,paypal
703,703,704,4/15/2021,485.87,paypal
704,704,705,3/18/2024,3180.45,credit_card
705,705,706,8/25/2021,1995.63,cash
706,706,707,2/6/2020,2817.41,credit_card
707,707,708,2/28/2025,3692.92,credit_card
708,708,709,11/3/2024,1666.72,paypal
709,709,710,7/3/2022,3739.13,credit_card
710,710,711,8/12/2020,1805.06,paypal
711,711,712,4/25/2020,201.43,credit_card
712,712,713,11/9/2024,2460.72,cash
713,713,714,12/21/2023,89.18,cash
714,714,715,2/23/2025,2493.22,cash
715,715,716,5/6/2025,4323.84,paypal
716,716,717,11/10/2024,774.2,paypal
717,717,718,4/11/2024,857.77,paypal
718,718,719,3/12/2020,1590.0,cash
719,719,720,9/19/2022,537.88,paypal
720,720,721,11/21/2023,2500.98,cash
721,721,722,9/14/2024,2446.92,credit_card
722,722,723,11/18/2024,1757.23,cash
723,723,724,10/8/2022,4442.2,credit_card
724,724,725,10/2/2023,3099.17,cash
725,725,726,11/14/2024,2752.91,cash
726,726,727,4/8/2021,2947.56,credit_card
727,727,728,5/20/2025,1819.02,cash
728,728,729,4/10/2021,3795.8,credit_card
729,729,730,8/5/2020,3529.49,paypal
730,730,731,10/28/2022,3422.98,credit_card
731,731,732,10/15/2024,593.9,credit_card
732,732,733,6/7/2025,1908.55,paypal
733,733,734,5/13/2023,4428.4,cash
734,734,735,6/22/2022,2147.07,cash
735,735,736,4/12/2022,1229.17,paypal
736,736,737,8/27/2022,1690.69,paypal
737,737,738,8/3/2025,3499.35,credit_card
738,738,739,8/31/2021,285.43,paypal
739,739,740,11/26/2021,98.72,credit_card
740,740,741,6/25/2025,2287.75,credit_card
741,741,742,1/16/2023,1700.61,paypal
742,742,743,4/19/2024,1332.49,cash
743,743,744,6/1/2025,2507.39,credit_card
744,744,745,1/8/2025,1655.97,paypal
745,745,746,6/20/2021,4151.98,paypal
746,746,747,11/22/2020,602.99,paypal
747,747,748,4/5/2025,3613.06,paypal
748,748,749,2/8/2022,3881.14,credit_card
749,749,750,6/5/2023,1868.77,cash
750,750,751,12/13/2020,734.95,cash
751,751,752,11/19/2025,458.96,credit_card
752,752,753,8/13/2021,4750.11,credit_card
753,753,754,8/17/2025,3331.8,credit_card
754,754,755,5/15/2024,335.97,credit_card
755,755,756,6/13/2024,2032.57,cash
756,756,757,8/14/2024,1701.31,paypal
757,757,758,7/17/2023,875.02,cash
758,758,759,11/7/2023,930.93,credit_card
759,759,760,9/6/2023,1247.35,credit_card
760,760,761,9/29/2023,2144.12,paypal
761,761,762,5/8/2024,3918.87,paypal
762,762,763,4/2/2023,4832.51,paypal
763,763,764,4/15/2020,100.14,credit_card
764,764,765,4/22/2023,2332.61,paypal
765,765,766,8/26/2022,2354.1,cash
766,766,767,9/11/2020,2213.15,paypal
767,767,768,2/15/2023,402.78,paypal
768,768,769,9/2/2020,3974.2,credit_card
769,769,770,1/12/2022,2822.9,credit_card
770,770,771,6/24/2020,1298.28,credit_card
771,771,772,3/1/2020,956.89,paypal
772,772,773,7/12/2025,1574.66,cash
773,773,774,1/13/2024,1055.52,credit_card
774,774,775,12/12/2020,1669.19,cash
775,775,776,11/28/2020,4822.93,credit_card
776,776,777,10/19/2024,313.66,cash
777,777,778,4/17/2025,2983.52,paypal
778,778,779,9/20/2020,672.74,cash
779,779,780,9/28/2020,1757.94,paypal
780,780,781,9/17/2021,4626.76,credit_card
781,781,782,10/3/2025,4151.11,paypal
782,782,783,5/23/2025,333.86,cash
783,783,784,3/14/2020,749.07,paypal
784,784,785,8/5/2024,3995.12,paypal
785,785,786,5/11/2024,2962.12,paypal
786,786,787,5/29/2020,4881.09,credit_card
787,787,788,1/6/2020,4770.6,paypal
788,788,789,11/4/2025,2693.35,paypal
789,789,790,11/1/2025,4920.99,cash
790,790,791,7/29/2020,3198.92,cash
791,791,792,4/4/2023,3713.83,paypal
792,792,793,10/3/2020,4222.63,paypal
793,793,794,8/21/2021,125.79,paypal
794,794,795,5/18/2023,883.0,paypal
795,795,796,10/18/2022,2559.0,paypal
796,796,797,8/7/2023,4811.24,cash
797,797,798,4/18/2023,506.05,cash
798,798,799,8/2/2025,1239.17,credit_card
799,799,800,4/28/2022,1281.6,credit_card
800,800,801,10/26/2022,2248.73,cash
801,801,802,6/14/2025,2976.33,credit_card
802,802,803,10/19/2021,1857.26,cash
803,803,804,11/11/2021,3104.93,cash
804,804,805,3/10/2020,4462.38,cash
805,805,806,5/14/2023,3860.53,credit_card
806,806,807,11/2/2025,2549.84,cash
807,807,808,12/17/2020,2003.05,credit_card
808,808,809,7/31/2025,4443.66,credit_card
809,809,810,2/8/2024,3956.06,paypal
810,810,811,8/3/2020,4545.83,cash
811,811,812,6/19/2025,1064.07,credit_card
812,812,813,7/12/2023,3145.45,credit_card
813,813,814,11/21/2025,2282.35,cash
814,814,815,7/20/2020,4416.91,cash
815,815,816,12/8/2020,3192.13,paypal
816,816,817,10/17/2022,4972.84,cash
817,817,818,10/21/2023,4269.19,paypal
818,818,819,8/30/2022,3334.28,credit_card
819,819,820,4/3/2024,3508.94,paypal
820,820,821,5/29/2021,134.41,paypal
821,821,822,2/9/2021,1806.16,cash
822,822,823,9/7/2024,739.66,credit_card
823,823,824,8/30/2020,4893.2,cash
824,824,825,2/3/2025,2272.76,cash
825,825,826,8/23/2023,3925.12,paypal
826,826,827,10/4/2020,3018.2,cash
827,827,828,9/30/2020,3552.39,paypal
828,828,829,11/20/2020,2949.86,paypal
829,829,830,5/19/2024,3261.27,cash
830,830,831,4/11/2024,573.82,cash
831,831,832,9/15/2024,2557.32,credit_card
832,832,833,1/15/2020,2817.11,cash
833,833,834,11/17/2022,2407.63,credit_card
834,834,835,10/19/2024,4550.5,cash
835,835,836,6/5/2025,3076.25,credit_card
836,836,837,9/20/2021,4125.21,credit_card
837,837,838,4/22/2025,3634.92,credit_card
838,838,839,12/28/2020,4657.72,cash
839,839,840,2/14/2022,1520.68,credit_card
840,840,841,3/22/2025,2172.04,paypal
841,841,842,7/19/2020,1391.44,cash
842,842,843,4/4/2025,3600.87,cash
843,843,844,1/8/2025,368.35,credit_card
844,844,845,3/2/2022,1333.47,cash
845,845,846,4/17/2020,1481.6,cash
846,846,847,7/24/2022,2056.89,cash
847,847,848,8/4/2025,1716.38,credit_card
848,848,849,3/14/2020,2031.87,credit_card
849,849,850,7/20/2025,1451.64,cash
850,850,851,9/18/2021,4461.7,paypal
851,851,852,12/16/2020,1991.73,cash
852,852,853,1/9/2020,3462.98,credit_card
853,853,854,5/16/2024,3154.4,cash
854,854,855,9/23/2025,2254.96,paypal
855,855,856,1/14/2025,3593.34,paypal
856,856,857,9/5/2022,732.05,credit_card
857,857,858,11/16/2023,3929.16,cash
858,858,859,2/8/2024,2340.54,paypal
859,859,860,11/2/2020,4111.2,cash
860,860,861,11/5/2023,1705.08,credit_card
861,861,862,7/11/2021,285.96,paypal
862,862,863,3/30/2022,227.36,paypal
863,863,864,8/14/2024,2959.16,cash
864,864,865,1/22/2023,3352.18,cash
865,865,866,6/28/2024,1175.32,paypal
866,866,867,3/29/2020,3012.75,paypal
867,867,868,3/9/2021,935.98,cash
868,868,869,12/2/2022,2643.06,credit_card
869,869,870,7/3/2023,817.34,credit_card
870,870,871,1/10/2020,2602.67,cash
871,871,872,11/2/2023,1013.86,credit_card
872,872,873,7/31/2020,4842.34,cash
873,873,874,7/24/2025,1598.87,paypal
874,874,875,2/11/2020,4918.0,paypal
875,875,876,5/13/2021,3033.63,cash
876,876,877,5/14/2020,3358.82,credit_card
877,877,878,8/9/2020,4687.97,credit_card
878,878,879,8/22/2024,2501.32,cash
879,879,880,4/2/2023,2608.27,credit_card
880,880,881,4/7/2025,3037.32,cash
881,881,882,2/24/2022,1865.3,credit_card
882,882,883,1/20/2020,301.38,paypal
883,883,884,6/25/2023,1078.85,credit_card
884,884,885,5/25/2021,4081.29,cash
885,885,886,9/1/2025,4662.37,paypal
886,886,887,1/21/2024,4474.61,cash
887,887,888,8/7/2025,1511.25,cash
888,888,889,12/29/2024,1682.33,credit_card
889,889,890,9/23/2020,1329.29,credit_card
890,890,891,2/15/2024,3497.31,cash
891,891,892,5/16/2024,4926.49,cash
892,892,893,3/6/2021,771.36,credit_card
893,893,894,6/27/2020,2350.34,credit_card
894,894,895,2/7/2021,2833.61,credit_card
895,895,896,3/4/2025,4157.33,paypal
896,896,897,7/1/2024,1587.71,paypal
897,897,898,4/11/2024,1463.87,credit_card
898,898,899,2/28/2023,1150.55,credit_card
899,899,900,3/15/2023,257.78,credit_card
900,900,901,11/18/2025,2608.13,cash
901,901,902,11/26/2022,710.67,credit_card
902,902,903,2/11/2024,1056.78,paypal
903,903,904,1/28/2022,2330.33,cash
904,904,905,2/13/2024,732.91,credit_card
905,905,906,2/24/2024,4430.73,credit_card
906,906,907,6/27/2024,2723.67,credit_card
907,907,908,4/8/2024,227.27,paypal
908,908,909,8/18/2023,2083.94,cash
909,909,910,1/24/2020,4702.7,credit_card
910,910,911,10/25/2023,331.77,credit_card
911,911,912,12/19/2025,1085.01,paypal
912,912,913,3/28/2024,2250.41,credit_card
913,913,914,11/4/2024,3212.06,cash
914,914,915,12/3/2024,823.91,cash
915,915,916,7/12/2021,1830.88,credit_card
916,916,917,4/9/2020,4097.55,credit_card
917,917,918,1/20/2022,3999.92,paypal
918,918,919,1/31/2020,2426.63,cash
919,919,920,6/15/2022,1993.61,cash
920,920,921,1/16/2021,4880.94,cash
921,921,922,10/23/2025,3067.92,paypal
922,922,923,7/20/2024,2815.96,paypal
923,923,924,4/11/2022,62.3,credit_card
924,924,925,10/2/2020,1189.88,cash
925,925,926,12/15/2025,2532.41,credit_card
926,926,927,9/3/2024,1817.88,paypal
927,927,928,3/11/2021,2563.61,credit_card
928,928,929,12/7/2022,3612.7,paypal
929,929,930,1/2/2020,1394.99,credit_card
930,930,931,5/27/2023,459.34,paypal
931,931,932,12/13/2024,3697.33,paypal
932,932,933,3/16/2025,4469.94,credit_card
933,933,934,6/16/2020,4517.41,credit_card
934,934,935,10/4/2022,1882.34,paypal
935,935,936,7/6/2025,1336.71,credit_card
936,936,937,3/13/2023,690.69,paypal
937,937,938,9/26/2025,681.04,credit_card
938,938,939,7/4/2020,4704.14,credit_card
939,939,940,4/24/2023,3090.66,cash
940,940,941,10/24/2022,424.79,cash
941,941,942,5/9/2021,1821.27,cash
942,942,943,2/4/2021,2434.37,credit_card
943,943,944,5/12/2022,4356.6,paypal
944,944,945,4/23/2025,2855.94,cash
945,945,946,9/14/2023,3963.6,paypal
946,946,947,2/26/2025,2530.37,cash
947,947,948,3/13/2021,1.27,cash
948,948,949,9/9/2021,329.63,cash
949,949,950,10/15/2020,1377.1,credit_card
950,950,951,5/9/2023,4496.29,cash
951,951,952,7/25/2024,2241.74,credit_card
952,952,953,8/31/2020,1736.5,credit_card
953,953,954,8/21/2023,4823.55,credit_card
954,954,955,1/3/2024,1981.01,cash
955,955,956,11/1/2025,1445.04,paypal
956,956,957,10/9/2023,4829.09,cash
957,957,958,9/4/2025,3848.82,credit_card
958,958,959,8/23/2022,4771.97,cash
959,959,960,3/11/2020,53.33,credit_card
960,960,961,2/22/2024,2536.31,paypal
961,961,962,3/19/2024,290.36,credit_card
962,962,963,7/26/2023,1035.08,cash
963,963,964,1/6/2022,1250.69,paypal
964,964,965,8/21/2024,1127.66,paypal
965,965,966,3/6/2024,1176.01,credit_card
966,966,967,3/21/2020,2220.42,cash
967,967,968,1/4/2023,958.25,credit_card
968,968,969,7/6/2023,1092.04,cash
969,969,970,10/1/2021,1835.73,credit_card
970,970,971,2/14/2023,4649.32,paypal
971,971,972,11/12/2024,1110.07,paypal
972,972,973,1/31/2021,1284.75,cash
973,973,974,9/14/2020,1225.59,paypal
974,974,975,5/3/2022,2488.83,credit_card
975,975,976,12/11/2024,2313.19,cash
976,976,977,6/21/2022,4510.34,paypal
977,977,978,6/2/2023,4092.37,cash
978,978,979,12/14/2025,2009.61,credit_card
979,979,980,5/7/2025,3998.37,paypal
980,980,981,8/23/2024,113.41,paypal
981,981,982,1/7/2021,261.7,paypal
982,982,983,5/28/2023,369.98,credit_card
983,983,984,3/13/2021,1845.97,paypal
984,984,985,2/1/2023,3773.43,paypal
985,985,986,7/24/2024,3876.25,cash
986,986,987,6/10/2020,3095.6,credit_card
987,987,988,12/13/2020,2746.35,paypal
988,988,989,12/22/2024,510.75,cash
989,989,990,6/6/2025,491.03,cash
990,990,991,9/5/2023,3592.4,paypal
991,991,992,8/31/2021,2576.94,cash
992,992,993,10/1/2021,1871.64,cash
993,993,994,8/13/2022,338.95,credit_card
994,994,995,2/26/2021,4685.06,credit_card
995,995,996,9/19/2024,1821.75,cash
996,996,997,4/8/2020,1540.5,credit_card
997,997,998,1/4/2025,2627.23,cash
998,998,999,5/7/2024,1835.5,cash
999,999,1000,5/5/2023,4535.95,paypal
1000,1000,1,6/2/2024,603.34,credit_card
